91320,4091.7969,539.9858
3469076,2.2171,3803.7109,8433.0586
3469114,2.2698,3818.3594,8667.0947
3469151,2.2962,3818.3594,8767.8750
3469189,2.4546,3789.0625,9300.6436
3469225,2.3226,3803.7109,8834.6328
3469263,2.3226,3784.1797,8789.2686
3469300,2.2698,3828.1250,8689.2617
3469338,2.3226,3823.2422,8879.9971
3469376,2.4018,3798.8281,9124.0859
3469413,2.2171,3808.5938,8443.8838
3469451,2.3226,3779.2969,8777.9277
3469488,2.4018,3798.8281,9124.0859
3469526,2.3754,3808.5938,9047.0186
3469562,2.4018,3798.8281,9124.0859
3469600,2.4810,3798.8281,9424.8799
3469637,2.2962,3774.4141,8666.9658
3469675,2.2962,3789.0625,8700.6025
3469713,2.3490,3808.5938,8946.4961
3469750,2.3754,3779.2969,8977.4258
3469788,2.1643,3803.7109,8232.2715
3469825,2.2962,3789.0625,8700.6025
3469862,2.1907,3793.9453,8311.2715
3469899,2.3754,3823.2422,9081.8145
3469937,2.2435,3818.3594,8566.3154
3469975,2.2698,3813.4766,8656.0117
3470012,2.1643,3798.8281,8221.7041
3470050,2.2962,3803.7109,8734.2393
3470087,2.2435,3833.0078,8599.1787
3470125,2.0851,3754.8828,7829.2798
3470161,2.1643,3818.3594,8263.9746
3470199,2.1907,3813.4766,8354.0576
3470236,2.1907,3789.0625,8300.5752
3470274,2.1643,3813.4766,8253.4072
3470312,2.1907,3847.6563,8428.9346
3470349,2.0851,3876.9531,8083.8081
3470387,2.3226,3818.3594,8868.6563
3470424,2.3754,3784.1797,8989.0244
3470461,2.4810,3774.4141,9364.3086
3470498,2.5074,3793.9453,9512.9014
3470536,2.4810,3779.2969,9376.4229
3470574,2.5602,3769.5313,9650.6680
3470611,2.2698,3745.1172,8500.8467
3470649,2.2698,3828.1250,8689.2617
3470686,2.2698,3813.4766,8656.0117
3470724,2.2962,3818.3594,8767.8750
3470760,2.1907,3803.7109,8332.6650
3470798,2.1379,3798.8281,8121.4390
3470835,1.9795,3818.3594,7558.5132
3470873,2.1643,3837.8906,8306.2461
3470911,2.0851,3828.1250,7981.9966
3470948,2.4810,3798.8281,9424.8799
3470986,2.3226,3779.2969,8777.9277
3471023,2.4282,3779.2969,9176.9248
3471060,2.4282,3798.8281,9224.3506
3471097,2.4810,3764.6484,9340.0801
3471135,2.4546,3774.4141,9264.6875
3471173,2.3226,3789.0625,8800.6094
3471210,2.1643,3813.4766,8253.4072
3471248,2.3490,3808.5938,8946.4961
3471285,2.2698,3808.5938,8644.9287
3471323,2.2435,3808.5938,8544.4063
3471360,2.1907,3784.1797,8289.8779
3471397,2.2171,3803.7109,8433.0586
3471434,2.2962,3847.6563,8835.1484
3471472,2.2698,3823.2422,8678.1777
3471510,2.2698,3837.8906,8711.4277
3471547,2.1907,3813.4766,8354.0576
3471585,2.2962,3798.8281,8723.0273
3471622,2.1643,3803.7109,8232.2715
3471660,2.2171,3818.3594,8465.5352
3471696,2.2698,3823.2422,8678.1777
3471734,2.3226,3798.8281,8823.2920
3471772,2.5338,3759.7656,9526.4326
3471809,2.6394,3784.1797,9987.8047
3471847,2.3754,3798.8281,9023.8213
3471884,2.2698,3833.0078,8700.3447
3471922,2.2171,3798.8281,8422.2334
3471959,2.2435,3798.8281,8522.4980
3471996,2.1379,3803.7109,8131.8779
3472033,2.1643,3842.7734,8316.8135
3472071,2.2171,3833.0078,8498.0117
3472109,2.0323,3857.4219,7839.4604
3472146,2.2171,3808.5938,8443.8838
3472184,2.2962,3818.3594,8767.8750
3472221,2.3754,3818.3594,9070.2158
3472259,2.2962,3818.3594,8767.8750
3472295,2.2962,3789.0625,8700.6025
3472333,2.4282,3750.0000,9105.7861
3472371,2.4282,3784.1797,9188.7813
3472408,2.4018,3803.7109,9135.8135
3472446,2.4282,3813.4766,9259.9199
3472483,2.4282,3779.2969,9176.9248
3472521,2.3226,3789.0625,8800.6094
3472558,2.2435,3803.7109,8533.4521
3472595,2.1907,3847.6563,8428.9346
3472632,2.3490,3813.4766,8957.9668
3472670,2.2698,3793.9453,8611.6787
3472708,2.3754,3798.8281,9023.8213
3472745,2.1115,3828.1250,8083.0342
3472783,2.1643,3769.5313,8158.2974
3472820,2.3226,3823.2422,8879.9971
3472858,2.2698,3779.2969,8578.4287
3472894,2.3754,3784.1797,8989.0244
3472932,2.1643,3808.5938,8242.8398
3472970,2.2171,3818.3594,8465.5352
3473007,2.4018,3789.0625,9100.6309
3473045,2.2962,3798.8281,8723.0273
3473082,2.3226,3774.4141,8766.5869
3473120,2.2962,3779.2969,8678.1787
3473157,2.4282,3813.4766,9259.9199
3473195,2.3490,3789.0625,8900.6172
3473231,2.2435,3808.5938,8544.4063
3473269,2.1907,3754.8828,8225.6982
3473307,2.4282,3793.9453,9212.4941
3473344,2.3754,3803.7109,9035.4199
3473382,2.2962,3808.5938,8745.4512
3473419,2.1115,3837.8906,8103.6538
3473457,2.1379,3803.7109,8131.8779
3473494,2.1115,3818.3594,8062.4141
3473531,2.1643,3803.7109,8232.2715
3473569,2.1907,3837.8906,8407.5410
3473606,2.1379,3828.1250,8184.0723
3473644,2.2171,3818.3594,8465.5352
3473681,2.2962,3789.0625,8700.6025
3473719,2.3490,3793.9453,8912.0869
3473756,2.4018,3789.0625,9100.6309
3473794,2.4282,3818.3594,9271.7764
3473830,2.3490,3784.1797,8889.1475
3473868,2.3754,3764.6484,8942.6299
3473906,2.5074,3784.1797,9488.4150
3473943,2.3490,3808.5938,8946.4961
3473981,2.1907,3808.5938,8343.3613
3474018,2.3490,3793.9453,8912.0869
3474056,2.4282,3789.0625,9200.6377
3474093,2.2962,3793.9453,8711.8145
3474130,2.2698,3813.4766,8656.0117
3474168,2.2435,3828.1250,8588.2236
3474205,2.2435,3803.7109,8533.4521
3474243,2.2435,3852.5391,8642.9961
3474280,2.4282,3784.1797,9188.7813
3474318,2.4018,3798.8281,9124.0859
3474355,2.3754,3813.4766,9058.6172
3474393,2.4546,3779.2969,9276.6729
3474429,2.4546,3764.6484,9240.7168
3474467,2.3490,3789.0625,8900.6172
3474505,2.2698,3823.2422,8678.1777
3474542,2.1379,3842.7734,8215.3887
3474580,2.2171,3818.3594,8465.5352
3474617,2.2962,3803.7109,8734.2393
3474655,2.1907,3779.2969,8279.1816
3474692,2.3490,3779.2969,8877.6777
3474729,2.4018,3793.9453,9112.3584
3474767,2.4282,3784.1797,9188.7813
3474804,2.4282,3754.8828,9117.6426
3474842,2.2698,3789.0625,8600.5957
3474879,2.3226,3779.2969,8777.9277
3474917,2.2435,3803.7109,8533.4521
3474954,2.3754,3803.7109,9035.4199
3474992,2.1379,3837.8906,8204.9502
3475028,2.1379,3808.5938,8142.3169
3475066,2.1115,3813.4766,8052.1040
3475104,2.2435,3803.7109,8533.4521
3475141,2.2171,3837.8906,8508.8369
3475179,2.1643,3833.0078,8295.6777
3475216,2.2962,3818.3594,8767.8750
3475254,2.2962,3798.8281,8723.0273
3475291,2.3754,3769.5313,8954.2285
3475329,2.3226,3793.9453,8811.9512
3475366,2.2698,3803.7109,8633.8447
3475403,2.3226,3803.7109,8834.6328
3475441,2.3754,3793.9453,9012.2217
3475478,2.4018,3808.5938,9147.5410
3475516,2.3490,3808.5938,8946.4961
3475553,2.4282,3803.7109,9236.2070
3475591,2.3754,3798.8281,9023.8213
3475628,2.4282,3784.1797,9188.7813
3475665,2.2435,3793.9453,8511.5439
3475703,2.1379,3818.3594,8163.1943
3475740,2.0851,3847.6563,8022.7212
3475778,2.2171,3828.1250,8487.1855
3475815,2.1907,3779.2969,8279.1816
3475853,2.2435,3798.8281,8522.4980
3475890,2.1643,3774.4141,8168.8652
3475928,2.3754,3823.2422,9081.8145
3475965,2.3226,3793.9453,8811.9512
3476002,2.2435,3808.5938,8544.4063
3476040,2.3754,3784.1797,8989.0244
3476077,2.3226,3779.2969,8777.9277
3476115,2.4018,3798.8281,9124.0859
3476152,2.5074,3852.5391,9659.8193
3476190,2.3490,3793.9453,8912.0869
3476227,2.4282,3769.5313,9153.2119
3476264,2.4810,3769.5313,9352.1943
3476302,2.2962,3803.7109,8734.2393
3476339,2.2962,3818.3594,8767.8750
3476377,2.1379,3852.5391,8236.2666
3476414,2.1643,3808.5938,8242.8398
3476452,2.2698,3789.0625,8600.5957
3476489,2.3226,3823.2422,8879.9971
3476527,2.1907,3823.2422,8375.4512
3476564,2.3226,3813.4766,8857.3145
3476601,2.2962,3798.8281,8723.0273
3476639,2.4018,3784.1797,9088.9033
3476676,2.3490,3789.0625,8900.6172
3476714,2.3754,3789.0625,9000.6230
3476751,2.3754,3808.5938,9047.0186
3476789,2.2962,3754.8828,8622.1182
3476826,2.3754,3789.0625,9000.6230
3476864,2.2962,3784.1797,8689.3906
3476901,2.2171,3823.2422,8476.3604
3476938,2.2962,3823.2422,8779.0879
3476976,2.4018,3793.9453,9112.3584
3477013,2.4018,3789.0625,9100.6309
3477051,2.4018,3808.5938,9147.5410
3477088,2.2962,3823.2422,8779.0879
3477126,2.2962,3813.4766,8756.6631
3477164,2.3754,3803.7109,9035.4199
3477200,2.2171,3789.0625,8400.5820
3477238,2.1379,3784.1797,8090.1226
3477275,2.2435,3808.5938,8544.4063
3477313,2.2698,3813.4766,8656.0117
3477350,2.3226,3828.1250,8891.3379
3477388,2.2435,3803.7109,8533.4521
3477425,2.1643,3754.8828,8126.5942
3477463,2.2962,3779.2969,8678.1787
3477500,2.3490,3813.4766,8957.9668
3477537,2.4282,3803.7109,9236.2070
3477575,2.4018,3784.1797,9088.9033
3477612,2.3754,3784.1797,8989.0244
3477650,2.2171,3764.6484,8346.4541
3477687,2.3490,3818.3594,8969.4365
3477725,2.2962,3828.1250,8790.2998
3477763,2.2698,3818.3594,8667.0947
3477799,2.2435,3789.0625,8500.5889
3477837,2.3754,3769.5313,8954.2285
3477874,2.4546,3852.5391,9456.4541
3477912,2.2962,3803.7109,8734.2393
3477949,2.2171,3813.4766,8454.7090
3477987,2.3754,3793.9453,9012.2217
3478024,2.3490,3774.4141,8866.2070
3478062,2.3226,3803.7109,8834.6328
3478099,2.2435,3823.2422,8577.2695
3478136,2.1907,3823.2422,8375.4512
3478174,2.3754,3813.4766,9058.6172
3478211,2.3226,3798.8281,8823.2920
3478249,2.2171,3803.7109,8433.0586
3478286,2.1115,3837.8906,8103.6538
3478324,2.1907,3837.8906,8407.5410
3478362,2.1115,3813.4766,8052.1040
3478398,2.1643,3793.9453,8211.1357
3478436,2.1379,3784.1797,8090.1226
3478473,2.2962,3793.9453,8711.8145
3478511,2.3226,3818.3594,8868.6563
3478548,2.3490,3754.8828,8820.3281
3478586,2.3490,3789.0625,8900.6172
3478623,2.4018,3759.7656,9030.2646
3478661,2.3754,3774.4141,8965.8271
3478699,2.3754,3793.9453,9012.2217
3478735,2.4546,3769.5313,9252.7021
3478773,2.5338,3935.5469,9971.8242
3478810,2.5602,3774.4141,9663.1689
3478848,2.4018,3803.7109,9135.8135
3478885,2.3490,3793.9453,8912.0869
3478923,2.3490,3793.9453,8912.0869
3478961,2.3226,3798.8281,8823.2920
3478998,2.1643,3813.4766,8253.4072
3479035,2.1643,3837.8906,8306.2461
3479072,2.0851,3823.2422,7971.8154
3479110,2.0323,3828.1250,7779.9204
3479147,2.0323,3828.1250,7779.9204
3479185,1.9531,3823.2422,7467.2700
3479222,2.2698,3813.4766,8656.0117
3479260,2.2698,3823.2422,8678.1777
3479298,2.2435,3798.8281,8522.4980
3479334,2.4018,3798.8281,9124.0859
3479372,2.2962,3779.2969,8678.1787
3479409,2.4018,3784.1797,9088.9033
3479447,2.4282,3798.8281,9224.3506
3479484,2.4546,3798.8281,9324.6152
3479522,2.4282,3784.1797,9188.7813
3479560,2.4018,3754.8828,9018.5371
3479597,2.5338,3793.9453,9613.0371
3479634,2.3490,3798.8281,8923.5566
3479671,2.4018,3818.3594,9170.9961
3479709,2.1643,3779.2969,8179.4331
3479746,2.1907,3793.9453,8311.2715
3479784,2.0851,3808.5938,7941.2725
3479821,2.1907,3837.8906,8407.5410
3479859,2.1643,3842.7734,8316.8135
3479897,2.1907,3789.0625,8300.5752
3479933,2.3754,3784.1797,8989.0244
3479971,2.4282,3828.1250,9295.4893
3480008,2.1379,3837.8906,8204.9502
3480046,2.3226,3823.2422,8879.9971
3480083,2.3226,3774.4141,8766.5869
3480121,2.4018,3774.4141,9065.4473
3480159,2.2171,3793.9453,8411.4072
3480196,2.4018,3798.8281,9124.0859
3480233,2.4546,3818.3594,9372.5566
3480270,2.4282,3784.1797,9188.7813
3480308,2.2962,3793.9453,8711.8145
3480345,2.0851,3774.4141,7870.0044
3480383,2.2698,3828.1250,8689.2617
3480420,2.2435,3818.3594,8566.3154
3480458,2.1643,3823.2422,8274.5430
3480496,2.3226,3798.8281,8823.2920
3480532,2.3226,3852.5391,8948.0430
3480570,2.2698,3784.1797,8589.5117
3480607,2.2698,3808.5938,8644.9287
3480645,2.3226,3818.3594,8868.6563
3480682,2.2698,3813.4766,8656.0117
3480720,2.3226,3784.1797,8789.2686
3480758,2.3490,3784.1797,8889.1475
3480795,2.3226,3798.8281,8823.2920
3480833,2.2962,3803.7109,8734.2393
3480869,2.2698,3803.7109,8633.8447
3480907,2.3754,3789.0625,9000.6230
3480944,2.3490,3789.0625,8900.6172
3480982,2.4546,3793.9453,9312.6289
3481019,2.1907,3803.7109,8332.6650
3481057,2.1907,3828.1250,8386.1475
3481095,2.1643,3823.2422,8274.5430
3481132,2.2171,3803.7109,8433.0586
3481169,2.2435,3803.7109,8533.4521
3481206,2.2435,3798.8281,8522.4980
3481244,2.2435,3828.1250,8588.2236
3481281,2.1643,3828.1250,8285.1104
3481319,2.1907,3813.4766,8354.0576
3481357,2.1907,3769.5313,8257.7881
3481394,2.2435,3828.1250,8588.2236
3481432,2.1907,3857.4219,8450.3271
3481468,2.2962,3818.3594,8767.8750
3481506,2.2962,3798.8281,8723.0273
3481543,2.1643,3808.5938,8242.8398
3481581,2.2435,3779.2969,8478.6807
3481618,2.2698,3813.4766,8656.0117
3481656,2.2698,3823.2422,8678.1777
3481694,2.2171,3789.0625,8400.5820
3481731,2.1907,3808.5938,8343.3613
3481768,2.2962,3789.0625,8700.6025
3481805,2.3490,3798.8281,8923.5566
3481843,2.1643,3828.1250,8285.1104
3481880,2.0587,3847.6563,7921.1675
3481918,2.1643,3833.0078,8295.6777
3481956,2.0059,3813.4766,7649.4985
3481993,2.0323,3828.1250,7779.9204
3482031,1.9795,3837.8906,7597.1758
3482067,2.2171,3833.0078,8498.0117
3482105,2.2962,3813.4766,8756.6631
3482142,2.3226,3823.2422,8879.9971
3482180,2.1907,3784.1797,8289.8779
3482217,2.2698,3774.4141,8567.3457
3482255,2.5338,3784.1797,9588.2930
3482293,2.4546,3793.9453,9312.6289
3482330,2.4546,3793.9453,9312.6289
3482368,2.2962,3779.2969,8678.1787
3482404,2.3490,3784.1797,8889.1475
3482442,2.3490,3808.5938,8946.4961
3482479,2.1379,3842.7734,8215.3887
3482517,2.0059,3842.7734,7708.2656
3482555,2.1643,3803.7109,8232.2715
3482592,2.1907,3798.8281,8321.9678
3482630,2.1907,3779.2969,8279.1816
3482667,2.1907,3823.2422,8375.4512
3482704,2.2435,3828.1250,8588.2236
3482741,2.3226,3828.1250,8891.3379
3482779,2.4018,3769.5313,9053.7197
3482816,2.4018,3779.2969,9077.1748
3482854,2.1907,3808.5938,8343.3613
3482892,2.3226,3808.5938,8845.9736
3482929,2.4018,3803.7109,9135.8135
3482967,2.4282,3798.8281,9224.3506
3483003,2.1115,3793.9453,8010.8643
3483041,2.1379,3803.7109,8131.8779
3483078,2.5602,3779.2969,9675.6699
3483116,2.4282,3798.8281,9224.3506
3483154,2.2435,3759.7656,8434.8633
3483191,2.0851,3940.4297,8216.1621
3483229,2.2435,3798.8281,8522.4980
3483266,2.2171,3789.0625,8400.5820
3483303,2.1643,3833.0078,8295.6777
3483340,2.0587,3847.6563,7921.1675
3483378,2.2171,3808.5938,8443.8838
3483415,2.2962,3769.5313,8655.7539
3483453,2.2698,3774.4141,8567.3457
3483491,2.1643,3818.3594,8263.9746
3483528,2.0587,3867.1875,7961.3765
3483566,2.1907,3803.7109,8332.6650
3483602,2.1115,3823.2422,8072.7241
3483640,2.1643,3798.8281,8221.7041
3483677,2.0059,3730.4688,7482.9922
3483715,2.2698,3828.1250,8689.2617
3483753,2.1379,3828.1250,8184.0723
3483790,2.0587,3837.8906,7901.0630
3483828,1.9795,3833.0078,7587.5098
3483865,1.9795,3754.8828,7432.8604
3483902,2.1643,3828.1250,8285.1104
3483939,2.0059,3852.5391,7727.8545
3483977,2.1643,3847.6563,8327.3818
3484014,1.9267,3833.0078,7385.1768
3484052,1.9003,3833.0078,7284.0098
3484090,2.0059,3798.8281,7620.1152
3484127,1.7948,3862.3047,6931.9238
3484165,0.1056,4072.2656,429.9267
3484200,0.1584,4052.7344,641.7970
3484237,0.1848,4096.6797,756.8823
3484273,0.2111,4067.3828,858.8224
3484310,0.1584,4062.5000,643.3435
3484346,0.1584,4072.2656,644.8900
3484383,0.1584,4062.5000,643.3435
3484420,0.1848,4077.1484,753.2739
3484455,0.1584,4072.2656,644.8900
3484492,0.1320,4072.2656,537.4083
3484528,0.2375,4072.2656,967.3350
3484565,0.1320,4062.5000,536.1196
3484601,0.1320,4082.0313,538.6971
3484638,0.1584,4072.2656,644.8900
3484674,0.1584,4057.6172,642.5703
3484710,0.1584,4072.2656,644.8900
3484746,0.2375,4062.5000,965.0153
3484783,0.1320,4052.7344,534.8309
3484820,0.2639,4062.5000,1072.2393
3484857,0.1584,4057.6172,642.5703
3484894,0.1848,4067.3828,751.4696
3484930,0.1320,4086.9141,539.3415
3484966,0.1584,4067.3828,644.1168
3485002,0.2111,4067.3828,858.8224
3485039,0.2639,4077.1484,1076.1055
3485076,0.1584,4072.2656,644.8900
3485113,0.1848,4062.5000,750.5675
3485150,0.1056,4052.7344,427.8647
3485186,0.1848,4067.3828,751.4696
3485222,0.1584,4072.2656,644.8900
3485258,0.1584,4077.1484,645.6633
3485295,0.1320,4072.2656,537.4083
3485331,0.1584,4067.3828,644.1168
3485368,0.1584,4072.2656,644.8900
3485404,0.1320,4077.1484,538.0527
3485441,0.1848,4062.5000,750.5675
3485476,0.1320,4072.2656,537.4083
3485513,0.1848,4077.1484,753.2739
3485550,0.1320,4047.8516,534.1865
3485586,0.1320,4052.7344,534.8309
3485623,0.1584,4067.3828,644.1168
3485659,0.1584,4072.2656,644.8900
3485696,0.1848,4077.1484,753.2739
3485731,0.1584,4062.5000,643.3435
3485768,0.1320,4067.3828,536.7640
3485804,0.1848,4072.2656,752.3717
3485841,0.1584,4067.3828,644.1168
3485877,0.1320,4077.1484,538.0527
3485914,0.1320,4062.5000,536.1196
3485950,0.2111,4052.7344,855.7294
3485986,0.2111,4072.2656,859.8534
3486023,0.1584,4062.5000,643.3435
3486059,0.1848,4077.1484,753.2739
3486096,0.1848,4077.1484,753.2739
3486132,0.1056,4072.2656,429.9267
3486169,0.1584,4052.7344,641.7970
3486204,0.1320,4052.7344,534.8309
3486241,0.1584,4077.1484,645.6633
3486277,0.1848,4047.8516,747.8611
3486314,0.1848,4077.1484,753.2739
3486351,0.1848,4072.2656,752.3717
3486387,0.1584,4208.9844,666.5410
3486424,0.2111,4077.1484,860.8844
3486459,0.2111,4072.2656,859.8534
3486496,0.1848,4042.9688,746.9590
3486532,0.1320,4077.1484,538.0527
3486569,0.1848,4072.2656,752.3717
3486605,0.1848,4067.3828,751.4696
3486642,0.1584,4072.2656,644.8900
3486678,0.2111,4072.2656,859.8534
3486714,0.3167,4121.0938,1305.2450
3486752,0.1320,4072.2656,537.4083
3486788,0.1848,4072.2656,752.3717
3486825,0.1848,4067.3828,751.4696
3486861,0.2903,4067.3828,1180.8807
3486899,0.1584,4077.1484,645.6633
3486935,0.1320,4077.1484,538.0527
3486971,0.1584,4077.1484,645.6633
3487007,0.1584,4072.2656,644.8900
3487044,0.1848,4072.2656,752.3717
3487081,0.1584,4077.1484,645.6633
3487117,0.1848,4067.3828,751.4696
3487154,0.2111,4072.2656,859.8534
3487190,0.2639,4042.9688,1067.0842
3487227,0.1320,4057.6172,535.4752
3487263,0.1848,4072.2656,752.3717
3487300,0.2111,4101.5625,866.0394
3487336,0.2111,4082.0313,861.9154
3487373,0.1848,4067.3828,751.4696
3487409,0.2903,3959.9609,1149.6931
3487447,0.1584,4077.1484,645.6633
3487483,0.1584,4042.9688,640.2505
3487519,0.1584,4077.1484,645.6633
3487556,0.1056,4028.3203,425.2872
3487592,0.1848,4033.2031,745.1547
3487629,0.1056,4057.6172,428.3802
3487665,0.1848,4052.7344,748.7632
3487702,0.1848,4072.2656,752.3717
3487737,0.2111,4072.2656,859.8534
3487774,0.1848,4072.2656,752.3717
3487810,0.1848,4067.3828,751.4696
3487847,0.1584,4062.5000,643.3435
3487884,0.1848,4077.1484,753.2739
3487920,0.1584,4077.1484,645.6633
3487956,0.1848,4077.1484,753.2739
3487992,0.2375,4072.2656,967.3350
3488029,0.2111,4077.1484,860.8844
3488065,0.1848,4077.1484,753.2739
3488102,0.1848,4077.1484,753.2739
3488138,0.1584,4072.2656,644.8900
3488175,0.1848,4072.2656,752.3717
3488211,0.1584,4072.2656,644.8900
3488247,0.1584,4062.5000,643.3435
3488284,0.1320,4052.7344,534.8309
3488320,0.3167,4072.2656,1289.7800
3488358,0.1848,4033.2031,745.1547
3488394,0.1584,4077.1484,645.6633
3488431,0.1584,4077.1484,645.6633
3488466,0.1320,4077.1484,538.0527
3488503,0.1320,4082.0313,538.6971
3488539,0.1848,4062.5000,750.5675
3488576,0.1848,4072.2656,752.3717
3488613,0.1584,4067.3828,644.1168
3488649,0.1584,4082.0313,646.4365
3488686,0.1848,4062.5000,750.5675
3488721,0.1320,4023.4375,530.9646
3488758,0.2111,4062.5000,857.7914
3488794,0.2375,4077.1484,968.4949
3488831,0.1848,4082.0313,754.1760
3488867,0.1584,4072.2656,644.8900
3488904,0.2111,4072.2656,859.8534
3488940,0.1584,4077.1484,645.6633
3488976,0.1320,4077.1484,538.0527
3489013,0.2639,4077.1484,1076.1055
3489050,0.2903,4042.9688,1173.7927
3489088,0.2639,4067.3828,1073.5280
3489125,0.2375,4091.7969,971.9745
3489162,0.1320,4052.7344,534.8309
3489198,0.1320,4077.1484,538.0527
3489234,0.1584,4086.9141,647.2098
3489270,0.1584,4077.1484,645.6633
3489307,0.1584,4062.5000,643.3435
3489344,0.1584,4096.6797,648.7563
3489380,0.1848,4082.0313,754.1760
3489417,0.1584,4082.0313,646.4365
3489453,0.1848,4067.3828,751.4696
3489489,0.1584,4077.1484,645.6633
3489525,0.1584,4077.1484,645.6633
3489562,0.1320,4082.0313,538.6971
3489598,0.1320,4082.0313,538.6971
3489635,0.1056,4082.0313,430.9577
3489671,0.1848,4077.1484,753.2739
3489708,0.2375,4062.5000,965.0153
3489744,0.2639,4072.2656,1074.8167
3489781,0.2639,4077.1484,1076.1055
3489819,0.1584,4077.1484,645.6633
3489855,0.1848,4101.5625,757.7845
3489892,0.1320,4082.0313,538.6971
3489928,0.1320,4062.5000,536.1196
3489965,0.1848,4077.1484,753.2739
3490000,0.1320,4082.0313,538.6971
3490037,0.2111,4082.0313,861.9154
3490073,0.1320,4082.0313,538.6971
3490110,0.1848,4077.1484,753.2739
3490147,0.1320,4082.0313,538.6971
3490183,0.1584,4047.8516,641.0237
3490220,0.1848,4077.1484,753.2739
3490255,0.1584,4082.0313,646.4365
3490292,0.1584,4082.0313,646.4365
3490328,0.1584,4077.1484,645.6633
3490365,0.1320,4072.2656,537.4083
3490401,0.1320,4072.2656,537.4083
3490438,0.1584,4082.0313,646.4365
3490475,0.1584,4082.0313,646.4365
3490510,0.1320,4082.0313,538.6971
3490547,0.1584,4077.1484,645.6633
3490583,0.1584,4077.1484,645.6633
3490620,0.1584,4204.1016,665.7678
3490656,0.1320,4077.1484,538.0527
3490693,0.0792,4082.0313,323.2183
3490728,0.1584,3955.0781,626.3320
3490765,0.1584,4077.1484,645.6633
3490801,0.1584,4082.0313,646.4365
3490838,0.1848,4077.1484,753.2739
3490875,0.2111,4082.0313,861.9154
3490911,0.1320,4072.2656,537.4083
3490948,0.1056,4077.1484,430.4422
3490983,0.1848,4077.1484,753.2739
3491020,0.1056,4086.9141,431.4732
3491056,0.1584,4082.0313,646.4365
3491093,0.2111,4082.0313,861.9154
3491129,0.1848,4082.0313,754.1760
3491166,0.1320,4082.0313,538.6971
3491202,0.1848,4072.2656,752.3717
3491238,0.1056,4082.0313,430.9577
3491275,0.1848,4082.0313,754.1760
3491311,0.1584,4082.0313,646.4365
3491348,0.1320,4082.0313,538.6971
3491384,0.1848,4082.0313,754.1760
3491421,0.1320,4091.7969,539.9858
